pkg_name,fun_name,exported,is_s3_dispatch,is_s3_method,params
pastecs,pennington,TRUE,FALSE,FALSE,x;calc;na.rm
pastecs,pgleissberg,TRUE,FALSE,FALSE,n;k;lower.tail;two.tailed
pastecs,plot.abund,TRUE,FALSE,TRUE,x;n;lvert;lvars;lcol;llty;all;dlab;dcol;dlty;dpos;type;xlab;ylab;main;...
pastecs,plot.escouf,TRUE,FALSE,TRUE,x;level;lhorz;lvert;lvars;lcol;llty;diff;dlab;dcol;dlty;dpos;type;xlab;ylab;main;...
pastecs,plot.regul,TRUE,FALSE,TRUE,x;series;col;lty;plot.pts;leg;llab;lpos;xlab;ylab;main;...
pastecs,plot.stat.slide,TRUE,FALSE,TRUE,x;stat;col;lty;leg;llab;lpos;xlab;ylab;main;...
pastecs,plot.tsd,TRUE,FALSE,TRUE,x;series;stack;resid;col;lty;labels;leg;lpos;xlab;ylab;main;...
pastecs,plot.turnogram,TRUE,FALSE,TRUE,x;level;lhorz;lvert;lcol;llty;xlog;xlab;ylab;main;sub;...
pastecs,plot.turnpoints,TRUE,FALSE,TRUE,x;level;lhorz;lcol;llty;type;xlab;ylab;main;...
pastecs,print.abund,TRUE,FALSE,TRUE,x;...
pastecs,print.escouf,TRUE,FALSE,TRUE,x;...
pastecs,print.regul,TRUE,FALSE,TRUE,x;...
pastecs,print.specs.regul,TRUE,FALSE,TRUE,x;...
pastecs,print.specs.tsd,TRUE,FALSE,TRUE,x;...
pastecs,print.stat.slide,TRUE,FALSE,TRUE,x;...
pastecs,print.summary.abund,TRUE,FALSE,TRUE,x;...
pastecs,print.summary.escouf,TRUE,FALSE,TRUE,x;...
pastecs,print.summary.regul,TRUE,FALSE,TRUE,x;...
pastecs,print.summary.tsd,TRUE,FALSE,TRUE,x;...
pastecs,print.summary.turnogram,TRUE,FALSE,TRUE,x;...
pastecs,print.summary.turnpoints,TRUE,FALSE,TRUE,x;...
pastecs,print.tsd,TRUE,FALSE,TRUE,x;...
pastecs,print.turnogram,TRUE,FALSE,TRUE,x;...
pastecs,print.turnpoints,TRUE,FALSE,TRUE,x;...
pastecs,regarea,TRUE,FALSE,FALSE,x;y;xmin;n;deltat;rule;window;interp;split
pastecs,regconst,TRUE,FALSE,FALSE,x;y;xmin;n;deltat;rule;f
pastecs,reglin,TRUE,FALSE,FALSE,x;y;xmin;n;deltat;rule
pastecs,regspline,TRUE,FALSE,FALSE,x;y;xmin;n;deltat;rule;periodic
pastecs,regul,TRUE,FALSE,FALSE,x;y;xmin;n;units;frequency;deltat;datemin;dateformat;tol;tol.type;methods;rule;f;periodic;window;split;specs
pastecs,regul.adj,TRUE,FALSE,FALSE,x;xmin;frequency;deltat;tol;tol.type;nclass;col;xlab;ylab;main;plotit;...
pastecs,regul.screen,TRUE,FALSE,FALSE,x;weight;xmin;frequency;deltat;tol;tol.type
pastecs,specs,TRUE,TRUE,FALSE,x;...
pastecs,specs.regul,TRUE,FALSE,TRUE,x;...
pastecs,specs.tsd,TRUE,FALSE,TRUE,x;...
pastecs,stat.desc,TRUE,FALSE,FALSE,x;basic;desc;norm;p
pastecs,stat.pen,TRUE,FALSE,FALSE,x;basic;desc
pastecs,stat.slide,TRUE,FALSE,FALSE,x;y;xcut;xmin;n;frequency;deltat;basic;desc;norm;pen;p
pastecs,summary.abund,TRUE,FALSE,TRUE,object;...
pastecs,summary.escouf,TRUE,FALSE,TRUE,object;...
pastecs,summary.regul,TRUE,FALSE,TRUE,object;...
pastecs,summary.tsd,TRUE,FALSE,TRUE,object;...
pastecs,summary.turnogram,TRUE,FALSE,TRUE,object;...
pastecs,summary.turnpoints,TRUE,FALSE,TRUE,object;...
pastecs,trend.test,TRUE,FALSE,FALSE,tseries;R
pastecs,tsd,TRUE,FALSE,FALSE,x;specs;method;type;lag;axes;order;times;sides;ends;weights;s.window;s.degree;t.window;t.degree;robust;trend;xreg
pastecs,tseries,TRUE,FALSE,FALSE,x
pastecs,turnogram,TRUE,FALSE,FALSE,series;intervals;step;complete;two.tailed;FUN;plotit;level;lhorz;lvert;xlog
pastecs,turnpoints,TRUE,FALSE,FALSE,x;calc.proba
pastecs,vario,TRUE,FALSE,FALSE,x;max.dist;plotit;vario.data
pastecs,yearstodays,TRUE,FALSE,FALSE,x;xmin
paws.common,add_host_exec_env_user_agent_handler,FALSE,FALSE,FALSE,request
paws.common,add_xmlns,FALSE,FALSE,FALSE,xml_list;xmlns
paws.common,after_retry,FALSE,FALSE,FALSE,request
paws.common,as.list.struct,FALSE,FALSE,FALSE,x
paws.common,assign_amz_query_values,FALSE,FALSE,FALSE,ctx
paws.common,as_timestamp,FALSE,FALSE,FALSE,x;format;tz
paws.common,aws_error,FALSE,FALSE,FALSE,e;call;use_call
paws.common,base64_to_raw,FALSE,FALSE,FALSE,value
paws.common,Bool,FALSE,FALSE,FALSE,value;.tags
paws.common,bucket_name_from_req_params,FALSE,FALSE,FALSE,request
paws.common,build,FALSE,FALSE,FALSE,request
paws.common,build_body_digest,FALSE,FALSE,FALSE,ctx
paws.common,build_canonical_headers,FALSE,FALSE,FALSE,ctx;header;ignored_headers
paws.common,build_canonical_string,FALSE,FALSE,FALSE,ctx
paws.common,build_content_length_handler,FALSE,FALSE,FALSE,request
paws.common,build_context,FALSE,FALSE,FALSE,ctx;disable_header_hoisting
paws.common,build_credential_string,FALSE,FALSE,FALSE,ctx
paws.common,build_query_string,FALSE,FALSE,FALSE,params
paws.common,build_signature,FALSE,FALSE,FALSE,ctx
paws.common,build_string_to_sign,FALSE,FALSE,FALSE,ctx
paws.common,build_time,FALSE,FALSE,FALSE,ctx
paws.common,build_url,FALSE,FALSE,FALSE,url
paws.common,call_with_args,FALSE,FALSE,FALSE,f;data
paws.common,can_set_idempotency_token,FALSE,FALSE,FALSE,value
paws.common,check_config_file_region,FALSE,FALSE,FALSE,profile
paws.common,check_location_name,FALSE,FALSE,FALSE,name;interface
paws.common,clean_path,FALSE,FALSE,FALSE,url
paws.common,Client,FALSE,FALSE,FALSE,retryer;client_info;config;handlers
paws.common,client_config,FALSE,FALSE,FALSE,service_name;endpoints;cfgs
paws.common,ClientConfig,FALSE,FALSE,FALSE,config;handlers;endpoint;signing_region;signing_name;signing_name_derived
paws.common,ClientInfo,FALSE,FALSE,FALSE,service_name;service_id;api_version;endpoint;signing_name;signing_region;json_version;target_prefix
paws.common,complete,FALSE,FALSE,FALSE,request
paws.common,Config,FALSE,FALSE,FALSE,credentials;endpoint;endpoint_resolver;enforce_should_retry_check;region;disable_ssl;close_connection;max_retries;timeout;retryer;disable_param_validation;disable_compute_checksums;s3_force_path_style;s3_disable_100_continue;s3_use_accelerate;s3_disable_content_md5_validation;ec2_metadata_disable_timeout_override;use_dual_stack;sleep_delay;disable_rest_protocol_uri_cleaning
paws.common,config_file_credential_process,FALSE,FALSE,FALSE,command
paws.common,config_file_credential_source,FALSE,FALSE,FALSE,role_arn;role_session_name;mfa_serial;credential_source
paws.common,config_file_provider,FALSE,FALSE,FALSE,profile
paws.common,config_file_source_profile,FALSE,FALSE,FALSE,role_arn;role_session_name;mfa_serial;source_profile
paws.common,container_credentials_provider,FALSE,FALSE,FALSE,
paws.common,content_md5,FALSE,FALSE,FALSE,request
paws.common,convert_blob,FALSE,FALSE,FALSE,blob
paws.common,convert_boolean,FALSE,FALSE,FALSE,boolean
paws.common,convert_file_to_raw,FALSE,FALSE,FALSE,request
paws.common,convert_timestamp,FALSE,FALSE,FALSE,timestamp;timestamp_format
paws.common,convert_type,FALSE,FALSE,FALSE,value;timestamp_format
paws.common,crc,FALSE,FALSE,FALSE,raw
paws.common,Credentials,FALSE,FALSE,FALSE,creds;profile;force_refresh;provider
paws.common,credentials_file_provider,FALSE,FALSE,FALSE,profile
paws.common,Creds,FALSE,FALSE,FALSE,access_key_id;secret_access_key;session_token;access_token;expiration;provider_name
paws.common,customize,FALSE,FALSE,FALSE,handlers;service
paws.common,data_filled,FALSE,FALSE,FALSE,request
paws.common,decode_json,FALSE,FALSE,FALSE,raw
paws.common,decode_xml,FALSE,FALSE,FALSE,raw
paws.common,decompress,FALSE,FALSE,FALSE,http_response
paws.common,disable_compression,FALSE,FALSE,FALSE,request
paws.common,ec2query_build,FALSE,FALSE,FALSE,request
paws.common,ec2query_unmarshal,FALSE,FALSE,FALSE,request
paws.common,ec2query_unmarshal_error,FALSE,FALSE,FALSE,request
paws.common,ec2query_unmarshal_meta,FALSE,FALSE,FALSE,request
paws.common,env_provider,FALSE,FALSE,FALSE,
paws.common,Error,FALSE,FALSE,FALSE,code;message;status_code;error_response
paws.common,escape,FALSE,FALSE,FALSE,string;mode
paws.common,escaped_path,FALSE,FALSE,FALSE,url
paws.common,escape_path,FALSE,FALSE,FALSE,string;encode_sep
paws.common,extract_ini_parameter,FALSE,FALSE,FALSE,item
paws.common,extract_ini_profile,FALSE,FALSE,FALSE,item
paws.common,get_access_point_endpoint,FALSE,FALSE,FALSE,access_point
paws.common,get_assumed_role_creds,FALSE,FALSE,FALSE,role_arn;role_session_name;mfa_serial;creds
paws.common,get_aws_path,FALSE,FALSE,FALSE,
paws.common,get_config,TRUE,FALSE,FALSE,
paws.common,get_config_file_path,FALSE,FALSE,FALSE,
paws.common,get_container_credentials,FALSE,FALSE,FALSE,
paws.common,get_content_length,FALSE,FALSE,FALSE,content
paws.common,get_credentials,FALSE,FALSE,FALSE,credentials
paws.common,get_credentials_file_path,FALSE,FALSE,FALSE,
paws.common,get_element,FALSE,FALSE,FALSE,obj;key
paws.common,get_env,FALSE,FALSE,FALSE,variable
paws.common,get_host,FALSE,FALSE,FALSE,http_request
paws.common,get_iam_role,FALSE,FALSE,FALSE,
paws.common,get_idempotency_token,FALSE,FALSE,FALSE,
paws.common,get_instance_metadata,FALSE,FALSE,FALSE,query_path
paws.common,get_os_env,FALSE,FALSE,FALSE,var
paws.common,get_port,FALSE,FALSE,FALSE,host
paws.common,get_profile_name,FALSE,FALSE,FALSE,profile
paws.common,get_region,FALSE,FALSE,FALSE,profile
paws.common,get_request_output,FALSE,FALSE,FALSE,request
paws.common,get_timestamp_format,FALSE,FALSE,FALSE,name
paws.common,get_token_code,FALSE,FALSE,FALSE,
paws.common,get_uri_path,FALSE,FALSE,FALSE,url
paws.common,guess_type,FALSE,FALSE,FALSE,object
paws.common,handle_presign_removal,FALSE,FALSE,FALSE,ctx
paws.common,Handler,FALSE,FALSE,FALSE,fn;name
paws.common,HandlerList,FALSE,FALSE,FALSE,...;after_each_fn
paws.common,Handlers,FALSE,FALSE,FALSE,validate;build;sign;send;validate_response;unmarshal;unmarshal_meta;unmarshal_error;retry;after_retry;complete
paws.common,handlers_add_back,FALSE,FALSE,FALSE,existing;...
paws.common,handlers_add_front,FALSE,FALSE,FALSE,existing;...
paws.common,handlers_set,FALSE,FALSE,FALSE,...
paws.common,host_compatible_bucket_name,FALSE,FALSE,FALSE,bucket
paws.common,HttpRequest,FALSE,FALSE,FALSE,method;url;proto;proto_major;proto_minor;header;body;content_length;transfer_encoding;close;host;form;post_form;multipart_form;trailer;remote_addr;request_uri;tls;cancel;timeout;response;ctx
paws.common,HttpResponse,FALSE,FALSE,FALSE,status;status_code;proto;proto_major;proto_minor;header;body;content_length;transfer_encoding;close;uncompressed;trailer;request;tls
paws.common,iam_credentials_provider,FALSE,FALSE,FALSE,
paws.common,IDEMPOTENCY_RAND_FN,FALSE,FALSE,FALSE,
paws.common,is_access_point,FALSE,FALSE,FALSE,bucket_name
paws.common,is_compressed,FALSE,FALSE,FALSE,http_response
paws.common,is_credentials_provided,FALSE,FALSE,FALSE,creds;window
paws.common,is_default_port,FALSE,FALSE,FALSE,scheme;port
paws.common,is_empty,TRUE,TRUE,FALSE,x
paws.common,is_empty.character,FALSE,FALSE,TRUE,x
paws.common,is_empty.default,FALSE,FALSE,TRUE,x
paws.common,is_empty.list,FALSE,FALSE,TRUE,x
paws.common,is_empty.raw,FALSE,FALSE,TRUE,x
paws.common,is_presigned,FALSE,FALSE,FALSE,request
paws.common,is_request_signed,FALSE,FALSE,FALSE,ctx
paws.common,issue,FALSE,FALSE,FALSE,http_request
paws.common,is_valid,FALSE,FALSE,FALSE,value
paws.common,json_build,FALSE,FALSE,FALSE,object
paws.common,json_build_any,FALSE,FALSE,FALSE,values
paws.common,json_build_list,FALSE,FALSE,FALSE,values
paws.common,json_build_map,FALSE,FALSE,FALSE,values
paws.common,json_build_scalar,FALSE,FALSE,FALSE,values
paws.common,json_build_structure,FALSE,FALSE,FALSE,values
paws.common,json_convert_string,FALSE,FALSE,FALSE,string
paws.common,json_escape_unicode,FALSE,FALSE,FALSE,string
paws.common,json_parse,FALSE,FALSE,FALSE,node;interface
paws.common,json_parse_list,FALSE,FALSE,FALSE,node;interface
paws.common,json_parse_map,FALSE,FALSE,FALSE,node;interface
paws.common,json_parse_scalar,FALSE,FALSE,FALSE,node;interface
paws.common,json_parse_structure,FALSE,FALSE,FALSE,node;interface
paws.common,jsonrpc_build,FALSE,FALSE,FALSE,request
paws.common,jsonrpc_unmarshal,FALSE,FALSE,FALSE,request
paws.common,jsonrpc_unmarshal_error,FALSE,FALSE,FALSE,request
paws.common,jsonrpc_unmarshal_meta,FALSE,FALSE,FALSE,request
paws.common,json_to_list,FALSE,FALSE,FALSE,string
paws.common,List,FALSE,FALSE,FALSE,...;.tags
paws.common,list_to_xml,FALSE,FALSE,FALSE,value
paws.common,make_hmac,FALSE,FALSE,FALSE,key;data
paws.common,Map,FALSE,FALSE,FALSE,...;.tags
paws.common,move_bucket_to_host,FALSE,FALSE,FALSE,url;bucket
paws.common,new_handlers,TRUE,FALSE,FALSE,protocol;signer
paws.common,new_http_request,FALSE,FALSE,FALSE,method;url;body;close;timeout
paws.common,new_operation,TRUE,FALSE,FALSE,name;http_method;http_path;paginator;before_presign_fn
paws.common,new_request,TRUE,FALSE,FALSE,client;operation;params;data
paws.common,new_service,TRUE,FALSE,FALSE,metadata;handlers;cfgs
paws.common,new_session,FALSE,FALSE,FALSE,
paws.common,no_credentials,FALSE,FALSE,FALSE,
paws.common,Object,FALSE,FALSE,FALSE,...;.tags;type
paws.common,Operation,FALSE,FALSE,FALSE,name;http_method;http_path;paginator;before_presign_fn
paws.common,params_filled,FALSE,FALSE,FALSE,request
paws.common,parse_query_string,FALSE,FALSE,FALSE,query
paws.common,parse_url,FALSE,FALSE,FALSE,url
paws.common,populate,TRUE,FALSE,FALSE,input;interface
paws.common,populate_list,FALSE,FALSE,FALSE,input;interface
paws.common,populate_location_constraint,FALSE,FALSE,FALSE,request
paws.common,populate_map,FALSE,FALSE,FALSE,input;interface
paws.common,populate_scalar,FALSE,FALSE,FALSE,input;interface
paws.common,populate_structure,FALSE,FALSE,FALSE,input;interface
paws.common,query_build,FALSE,FALSE,FALSE,request
paws.common,query_convert,FALSE,FALSE,FALSE,value
paws.common,query_escape,FALSE,FALSE,FALSE,string
paws.common,query_parse,FALSE,FALSE,FALSE,body;params;is_ec2
paws.common,query_parse_list,FALSE,FALSE,FALSE,values;value;prefix;tag;is_ec2
paws.common,query_parse_map,FALSE,FALSE,FALSE,values;value;prefix;tag;is_ec2
paws.common,query_parse_scalar,FALSE,FALSE,FALSE,values;value;prefix;tag;is_ec2
paws.common,query_parse_structure,FALSE,FALSE,FALSE,values;value;prefix;tag;is_ec2
paws.common,query_parse_value,FALSE,FALSE,FALSE,values;value;prefix;tag;is_ec2
paws.common,query_unescape,FALSE,FALSE,FALSE,string
paws.common,query_unmarshal,FALSE,FALSE,FALSE,request
paws.common,query_unmarshal_error,FALSE,FALSE,FALSE,request
paws.common,query_unmarshal_meta,FALSE,FALSE,FALSE,request
paws.common,raw_to_base64,FALSE,FALSE,FALSE,value
paws.common,raw_to_utf8,FALSE,FALSE,FALSE,value
paws.common,rds_build_auth_token,FALSE,FALSE,FALSE,endpoint;region;user;creds
paws.common,read_ini,FALSE,FALSE,FALSE,file_name
paws.common,remove_bucket_from_url,FALSE,FALSE,FALSE,url
paws.common,remove_presign,FALSE,FALSE,FALSE,ctx
paws.common,Request,FALSE,FALSE,FALSE,config;client_info;handlers;retryer;time;operation;http_request;http_response;body;body_start;params;error;data;request_id;retry_count;retryable;retry_delay;not_hoist;signed_header_vals;last_signed_at;disable_follow_redirects;expire_time;context;built;safe_body
paws.common,resolver_endpoint,FALSE,FALSE,FALSE,service;region;endpoints;scheme
paws.common,rest_build,FALSE,FALSE,FALSE,request
paws.common,rest_build_body,FALSE,FALSE,FALSE,request;values
paws.common,rest_build_header,FALSE,FALSE,FALSE,header;value;name
paws.common,rest_build_header_map,FALSE,FALSE,FALSE,header;values
paws.common,rest_build_location_elements,FALSE,FALSE,FALSE,request;values;build_get_query
paws.common,rest_build_query_string,FALSE,FALSE,FALSE,query;field;name
paws.common,rest_build_uri,FALSE,FALSE,FALSE,uri;value;name
paws.common,restjson_build,FALSE,FALSE,FALSE,request
paws.common,restjson_unmarshal,FALSE,FALSE,FALSE,request
paws.common,restjson_unmarshal_error,FALSE,FALSE,FALSE,request
paws.common,restjson_unmarshal_meta,FALSE,FALSE,FALSE,request
paws.common,rest_payload_type,FALSE,FALSE,FALSE,values
paws.common,rest_unmarshal,FALSE,FALSE,FALSE,request
paws.common,rest_unmarshal_header,FALSE,FALSE,FALSE,value;type
paws.common,rest_unmarshal_header_map,FALSE,FALSE,FALSE,values;prefix;type
paws.common,rest_unmarshal_location_elements,FALSE,FALSE,FALSE,request
paws.common,rest_unmarshal_meta,FALSE,FALSE,FALSE,request
paws.common,rest_unmarshal_status_code,FALSE,FALSE,FALSE,status_code
paws.common,restxml_build,FALSE,FALSE,FALSE,request
paws.common,restxml_unmarshal,FALSE,FALSE,FALSE,request
paws.common,restxml_unmarshal_error,FALSE,FALSE,FALSE,request
paws.common,restxml_unmarshal_meta,FALSE,FALSE,FALSE,request
paws.common,retry,FALSE,FALSE,FALSE,request
paws.common,run,FALSE,FALSE,FALSE,request;handler_type
paws.common,s3_sign_request_handler,FALSE,FALSE,FALSE,request
paws.common,s3_unmarshal_error,FALSE,FALSE,FALSE,request
paws.common,s3_unmarshal_get_bucket_location,FALSE,FALSE,FALSE,request
paws.common,s3_unmarshal_select_object_content,FALSE,FALSE,FALSE,request
paws.common,s3v4_sign_request_handler,FALSE,FALSE,FALSE,request
paws.common,sanitize_host_for_header,FALSE,FALSE,FALSE,http_request
paws.common,Scalar,FALSE,FALSE,FALSE,value;.tags;type
paws.common,sdk_version_user_agent_handler,FALSE,FALSE,FALSE,request
paws.common,send,FALSE,FALSE,FALSE,request
paws.common,send_follow_redirects,FALSE,FALSE,FALSE,request
paws.common,send_handler,FALSE,FALSE,FALSE,request
paws.common,send_request,TRUE,FALSE,FALSE,request
paws.common,send_without_follow_redirects,FALSE,FALSE,FALSE,request
paws.common,Session,FALSE,FALSE,FALSE,config;handlers
paws.common,set_body,FALSE,FALSE,FALSE,request;body
paws.common,set_config,TRUE,FALSE,FALSE,svc;cfgs
paws.common,sha256,FALSE,FALSE,FALSE,x
paws.common,should_escape,FALSE,FALSE,FALSE,char;mode
paws.common,sign,FALSE,FALSE,FALSE,request
paws.common,Signer,FALSE,FALSE,FALSE,credentials;debug;logger;disable_header_hoisting;disable_uri_path_escaping;disable_request_body_overwrite;curr_time_fn;unsigned_payload
paws.common,SigningContext,FALSE,FALSE,FALSE,service_name;region;request;body;query;time;expire_time;signed_header_vals;disable_uri_path_escaping;cred_values;is_presigned;formatted_time;formatted_short_time;unsigned_payload;body_digest;signed_headers;canonical_headers;canonical_string;credential_string;string_to_sign;signature;authorization
paws.common,sign_sdk_request_with_curr_time,FALSE,FALSE,FALSE,request;curr_time_fn;opts
paws.common,sign_with_body,FALSE,FALSE,FALSE,signer;request;body;service;region;expire_time;is_presigned;signing_time
paws.common,sso,FALSE,FALSE,FALSE,config
paws.common,sso_credential_process,FALSE,FALSE,FALSE,sso_start_url;sso_account_id;sso_region;sso_role_name
paws.common,sso_get_role_credentials,FALSE,FALSE,FALSE,roleName;accountId;accessToken
paws.common,stream_decode,FALSE,FALSE,FALSE,data
paws.common,stream_decode_chunk,FALSE,FALSE,FALSE,message;template
paws.common,stream_decode_header,FALSE,FALSE,FALSE,header;offset
paws.common,stream_decode_headers,FALSE,FALSE,FALSE,headers
paws.common,stream_decode_message,FALSE,FALSE,FALSE,messages;offset
paws.common,stream_decode_messages,FALSE,FALSE,FALSE,messages
paws.common,stream_decode_number,FALSE,FALSE,FALSE,raw
paws.common,stream_decode_string,FALSE,FALSE,FALSE,raw
paws.common,strip_port,FALSE,FALSE,FALSE,host
paws.common,struct,FALSE,FALSE,FALSE,...
paws.common,[<-.struct,FALSE,FALSE,FALSE,x;key;value
paws.common,[.struct,FALSE,FALSE,FALSE,x;key
paws.common,$<-.struct,FALSE,FALSE,FALSE,x;key;value
paws.common,$.struct,FALSE,FALSE,FALSE,x;key
paws.common,Structure,FALSE,FALSE,FALSE,...;.tags
paws.common,sts,FALSE,FALSE,FALSE,config
paws.common,sts_assume_role,FALSE,FALSE,FALSE,RoleArn;RoleSessionName;PolicyArns;Policy;DurationSeconds;Tags;TransitiveTagKeys;ExternalId;SerialNumber;TokenCode
paws.common,tag_add,TRUE,FALSE,FALSE,object;tags
paws.common,tag_annotate,FALSE,FALSE,FALSE,x
paws.common,tag_del,TRUE,FALSE,FALSE,object;tags
paws.common,tag_get,TRUE,FALSE,FALSE,object;tag
paws.common,tag_get_all,TRUE,FALSE,FALSE,object
paws.common,tag_has,TRUE,FALSE,FALSE,object;tag
paws.common,type,TRUE,FALSE,FALSE,object
paws.common,unescape,FALSE,FALSE,FALSE,string
paws.common,unix_time,FALSE,FALSE,FALSE,sec;nsec
paws.common,unmarshal,FALSE,FALSE,FALSE,request
paws.common,unmarshal_error,FALSE,FALSE,FALSE,request
paws.common,unmarshal_meta,FALSE,FALSE,FALSE,request
paws.common,update_endpoint_for_s3_config,FALSE,FALSE,FALSE,request
paws.common,update_query_string,FALSE,FALSE,FALSE,query_string;params
paws.common,Url,FALSE,FALSE,FALSE,scheme;opaque;user;host;path;raw_path;force_query;raw_query;fragment
paws.common,uuid,FALSE,FALSE,FALSE,bytes
paws.common,v2_sign_request_handler,FALSE,FALSE,FALSE,request
paws.common,v4_sign_request_handler,FALSE,FALSE,FALSE,request
paws.common,validate,FALSE,FALSE,FALSE,request
paws.common,validate_endpoint_handler,FALSE,FALSE,FALSE,request
paws.common,validate_parameters_handler,FALSE,FALSE,FALSE,request
paws.common,validate_req_sig_handler,FALSE,FALSE,FALSE,request
paws.common,validate_response,FALSE,FALSE,FALSE,request
paws.common,validate_response_handler,FALSE,FALSE,FALSE,request
paws.common,valid_encoded_path,FALSE,FALSE,FALSE,path
paws.common,valid_method,FALSE,FALSE,FALSE,method
paws.common,xml_build,FALSE,FALSE,FALSE,params
paws.common,xml_build_body,FALSE,FALSE,FALSE,request
paws.common,xml_build_list,FALSE,FALSE,FALSE,params
paws.common,xml_build_scalar,FALSE,FALSE,FALSE,params
paws.common,xml_build_structure,FALSE,FALSE,FALSE,params
paws.common,xml_parse,FALSE,FALSE,FALSE,node;interface
paws.common,xml_parse_list,FALSE,FALSE,FALSE,node;interface
paws.common,xml_parse_map,FALSE,FALSE,FALSE,node;interface
paws.common,xml_parse_map_entry,FALSE,FALSE,FALSE,node;interface
paws.common,xml_parse_scalar,FALSE,FALSE,FALSE,node;interface
paws.common,xml_parse_structure,FALSE,FALSE,FALSE,node;interface
paws.common,xml_to_list,FALSE,FALSE,FALSE,value
paws.common,xml_unmarshal,FALSE,FALSE,FALSE,data;interface;result_name
paws.common,xml_unmarshal_error,FALSE,FALSE,FALSE,data;status_code
pbapply,closepb,TRUE,FALSE,FALSE,pb
pbapply,dopb,TRUE,FALSE,FALSE,
pbapply,doshiny,TRUE,FALSE,FALSE,
pbapply,getpb,TRUE,FALSE,FALSE,pb
pbapply,getTimeAsString,TRUE,FALSE,FALSE,time
pbapply,getTimerProgressBar,TRUE,FALSE,FALSE,pb
pbapply,.onLoad,FALSE,FALSE,FALSE,libname;pkgname
pbapply,.onUnload,FALSE,FALSE,FALSE,libpath
pbapply,pbapply,TRUE,FALSE,FALSE,X;MARGIN;FUN;...;simplify;cl
pbapply,pblapply,TRUE,FALSE,FALSE,X;FUN;...;cl
pbapply,pbmapply,TRUE,FALSE,FALSE,FUN;...;MoreArgs;SIMPLIFY;USE.NAMES
pbapply,pboptions,TRUE,FALSE,FALSE,...
pbapply,pbreplicate,TRUE,FALSE,FALSE,n;expr;simplify;cl
pbapply,pbsapply,TRUE,FALSE,FALSE,X;FUN;...;simplify;USE.NAMES;cl
pbapply,pbtapply,TRUE,FALSE,FALSE,X;INDEX;FUN;...;default;simplify;cl
pbapply,pbtypes,TRUE,FALSE,FALSE,
pbapply,setpb,TRUE,FALSE,FALSE,pb;value
pbapply,setTimerProgressBar,TRUE,FALSE,FALSE,pb;value;title;label
pbapply,splitpb,TRUE,FALSE,FALSE,nx;ncl;nout
pbapply,startpb,TRUE,FALSE,FALSE,min;max
pbapply,timerProgressBar,TRUE,FALSE,FALSE,min;max;initial;char;width;title;label;style;file;min_time
pdist,as.matrix.pdist,FALSE,FALSE,TRUE,x;...
pdist,pdist,TRUE,FALSE,FALSE,X;Y;indices.A;indices.B
permute,allFree,FALSE,FALSE,FALSE,n;v
permute,allGrid,FALSE,FALSE,FALSE,n;nperms;nr;nc;mirror;constant
permute,allPerms,TRUE,FALSE,FALSE,n;control;check
permute,allSeries,FALSE,FALSE,FALSE,n;nperms;mirror
permute,allStrata,FALSE,FALSE,FALSE,n;control
permute,as.allPerms,TRUE,FALSE,FALSE,object;control
permute,as.matrix.allPerms,FALSE,FALSE,TRUE,x;...
permute,as.matrix.permutationMatrix,FALSE,FALSE,TRUE,x;...
permute,blocks,FALSE,TRUE,FALSE,object;...
permute,blocks<-,FALSE,TRUE,FALSE,object;value
permute,Blocks,TRUE,FALSE,FALSE,strata
permute,blocks<-.default,FALSE,FALSE,FALSE,object;value
permute,blocks.default,FALSE,FALSE,FALSE,object;...
permute,blocks<-.how,FALSE,FALSE,FALSE,object;value
permute,blocks.how,FALSE,FALSE,FALSE,object;...
permute,cbindAllPerms,FALSE,FALSE,FALSE,x
permute,check,TRUE,FALSE,FALSE,object;control;quietly
permute,doAllPerms,FALSE,FALSE,FALSE,obs;strataP;typeW;typeP;mirrorW;mirrorP;constantW;dimW;dimP;control;nperms
permute,doNumPerms,FALSE,FALSE,FALSE,obs;mult.p;mult.wi;typeP;typeW;PSTRATA;mirrorP;mirrorW;constantW
permute,doShuffle,FALSE,FALSE,FALSE,ind;control
permute,doShuffleSet,FALSE,FALSE,FALSE,ind;nset;control
permute,fixupCall,FALSE,FALSE,FALSE,object;element;value
permute,getAllperms,TRUE,TRUE,FALSE,object;...
permute,getAllperms.default,FALSE,FALSE,TRUE,object;...
permute,getAllperms.how,FALSE,FALSE,TRUE,object;...
permute,getBlocks,TRUE,TRUE,FALSE,object;...
permute,getBlocks.default,FALSE,FALSE,TRUE,object;...
permute,getBlocks.how,FALSE,FALSE,TRUE,object;...
permute,getCol,TRUE,TRUE,FALSE,object;...
permute,getCol.default,FALSE,FALSE,TRUE,object;...
permute,getCol.how,FALSE,FALSE,TRUE,object;which;...
permute,getCol.Plots,FALSE,FALSE,TRUE,object;...
permute,getCol.Within,FALSE,FALSE,TRUE,object;...
permute,getComplete,TRUE,TRUE,FALSE,object;...
permute,getComplete.default,FALSE,FALSE,TRUE,object;...
permute,getComplete.how,FALSE,FALSE,TRUE,object;...
permute,getConstant,TRUE,TRUE,FALSE,object;...
permute,getConstant.default,FALSE,FALSE,TRUE,object;...
permute,getConstant.how,FALSE,FALSE,TRUE,object;...
permute,getConstant.Within,FALSE,FALSE,TRUE,object;...
